area,rank_gs,title,rate_gs,rank_pc,rate_pc,rank_ss,rate_ss,rate,rank,new_rank
Style Transfer,201.0,controlling perceptual factors in neural style transfer,1.0,33.0,5.0,100.0,4.0,3.5,103.5,36
Style Transfer,201.0,collaborative distillation for ultra-resolution universal style transfer,1.0,65.0,4.0,9.0,5.0,3.4000000000000004,89.0,37
Style Transfer,201.0,"delete, retrieve, generate: a simple approach to sentiment and style transfer",1.0,56.0,4.0,25.0,5.0,3.4000000000000004,90.2,38
Style Transfer,201.0,a probabilistic formulation of unsupervised text style transfer,1.0,79.0,4.0,5.0,5.0,3.4000000000000004,93.4,39
Style Transfer,201.0,style transfer through back-translation,1.0,70.0,4.0,26.0,5.0,3.4000000000000004,96.1,40
Style Transfer,201.0,disentangled representation learning for non-parallel text style transfer,1.0,83.0,4.0,38.0,5.0,3.4000000000000004,104.9,41
Style Transfer,1.0,image style transfer using convolutional neural networks,5.0,201.0,1.0,2.0,5.0,3.4,81.3,42
Style Transfer,24.0,dynamic instance normalization for arbitrary style transfer,5.0,201.0,1.0,15.0,5.0,3.4,92.10000000000001,43
Style Transfer,36.0,parallel data augmentation for formality style transfer,5.0,201.0,1.0,13.0,5.0,3.4,95.10000000000001,44
Style Transfer,37.0,nucleaizer: a parameter-free deep learning framework for nucleus segmentation using image style transfer,5.0,201.0,1.0,14.0,5.0,3.4,95.7,45
Style Transfer,40.0,rethinking style transfer: from pixels to parameterized brushstrokes,5.0,90.0,4.0,201.0,1.0,3.4,108.3,46
Style Transfer,46.0,reconet: real-time coherent video style transfer network,4.0,104.0,3.0,147.0,3.0,3.3000000000000003,99.5,47
Style Transfer,41.0,selective style transfer for text,4.0,196.0,3.0,106.0,3.0,3.3000000000000003,122.5,48
Style Transfer,201.0,unsupervised text style transfer using language models as discriminators,1.0,15.0,5.0,112.0,3.0,3.1999999999999997,99.9,49
Style Transfer,201.0,structured content preservation for unsupervised text style transfer,1.0,14.0,5.0,146.0,3.0,3.1999999999999997,109.69999999999999,50
Style Transfer,201.0,fast patch-based style transfer of arbitrary style,1.0,36.0,5.0,126.0,3.0,3.1999999999999997,112.5,51
Style Transfer,201.0,artistic style transfer for videos,1.0,11.0,5.0,162.0,3.0,3.1999999999999997,113.30000000000001,52
Style Transfer,201.0,multi-content gan for few-shot font style transfer,1.0,40.0,5.0,130.0,3.0,3.1999999999999997,115.3,53
Style Transfer,201.0,preserving color in neural artistic style transfer,1.0,10.0,5.0,172.0,3.0,3.1999999999999997,115.9,54
Style Transfer,201.0,deformable style transfer,1.0,57.0,4.0,58.0,4.0,3.1,100.5,55
Style Transfer,76.0,image generation by gan and style transfer for agar plate image segmentation,4.0,201.0,1.0,34.0,5.0,3.1,113.4,56
Style Transfer,85.0,image generation by gan and style transfer for agar plate image segmentation,4.0,201.0,1.0,34.0,5.0,3.1,116.10000000000001,57
Style Transfer,93.0,contextual text style transfer,4.0,201.0,1.0,40.0,5.0,3.1,120.30000000000001,58
Style Transfer,201.0,automated deep photo style transfer,1.0,97.0,4.0,94.0,4.0,3.1,127.3,59
Style Transfer,7.0,content and style disentanglement for artistic style transfer,5.0,201.0,1.0,48.0,4.0,3.0999999999999996,96.9,60
Style Transfer,22.0,reinforcement learning based text style transfer without parallel training corpus,5.0,201.0,1.0,70.0,4.0,3.0999999999999996,108.0,61
Style Transfer,20.0,filter style transfer between photos,5.0,201.0,1.0,79.0,4.0,3.0999999999999996,110.10000000000001,62
Style Transfer,201.0,lagrangian neural style transfer for fluids,1.0,103.0,3.0,19.0,5.0,3.0,107.2,63
Style Transfer,201.0,style transfer in text: exploration and evaluation,1.0,107.0,3.0,17.0,5.0,3.0,108.19999999999999,64
Style Transfer,201.0,diversified arbitrary style transfer via deep feature perturbation,1.0,163.0,3.0,10.0,5.0,3.0,128.5,65
Style Transfer,42.0,transport-based neural style transfer for smoke simulations,4.0,201.0,1.0,71.0,4.0,2.8,114.3,66
Style Transfer,201.0,artistic style transfer for videos and spherical images,1.0,45.0,4.0,127.0,3.0,2.8,116.4,67
Style Transfer,1.0,image style transfer using convolutional neural networks,5.0,201.0,1.0,125.0,3.0,2.8,118.2,68
Style Transfer,111.0,revision in continuous space: unsupervised text style transfer without adversarial learning,3.0,201.0,1.0,21.0,5.0,2.8,120.0,69
Style Transfer,201.0,learning linear transformations for fast arbitrary style transfer,1.0,48.0,4.0,138.0,3.0,2.8,120.9,70
Style Transfer,63.0,improving style transfer with calibrated metrics,4.0,201.0,1.0,78.0,4.0,2.8,122.70000000000002,71
Style Transfer,201.0,avatar-net: multi-scale zero-shot style transfer by feature decoration,1.0,64.0,4.0,124.0,3.0,2.8,123.1,72
Style Transfer,2.0,real-time neural style transfer for videos,5.0,201.0,1.0,142.0,3.0,2.8,123.6,73
Style Transfer,50.0,efficient neural networks for real-time motion style transfer,4.0,201.0,1.0,95.0,4.0,2.8,123.9,74
Style Transfer,10.0,neural style transfer for audio spectograms,5.0,201.0,1.0,141.0,3.0,2.8,125.7,75
Style Transfer,21.0,style transfer as unsupervised machine translation,5.0,201.0,1.0,132.0,3.0,2.8,126.30000000000001,76
Style Transfer,19.0,midi-vae: modeling dynamics and instrumentation of music with applications to style transfer,5.0,201.0,1.0,135.0,3.0,2.8,126.60000000000001,77
Style Transfer,201.0,real-time monocular depth estimation using synthetic data with domain adaptation via image style transfer,1.0,80.0,4.0,115.0,3.0,2.8,126.8,78
Style Transfer,142.0,high-resolution network for photorealistic style transfer,3.0,60.0,4.0,201.0,1.0,2.8,126.89999999999999,79
Style Transfer,79.0,a deep learning framework for nucleus segmentation using image style transfer,4.0,201.0,1.0,80.0,4.0,2.8,128.10000000000002,80
Style Transfer,5.0,characterizing and improving stability in neural style transfer,5.0,201.0,1.0,157.0,3.0,2.8,129.0,81
Style Transfer,16.0,what is wrong with style transfer for texts?,5.0,201.0,1.0,151.0,3.0,2.8,130.5,82
Style Transfer,18.0,multimodal transfer: a hierarchical deep convolutional neural network for fast artistic style transfer,5.0,201.0,1.0,150.0,3.0,2.8,130.8,83
Style Transfer,88.0,a deep learning framework for nucleus segmentation using image style transfer,4.0,201.0,1.0,80.0,4.0,2.8,130.8,84
Style Transfer,201.0,"style tokens: unsupervised style modeling, control and transfer in end-to-end speech synthesis",1.0,44.0,4.0,184.0,3.0,2.8,133.1,85
Style Transfer,155.0,melgan-vc: voice conversion and audio style transfer on arbitrarily long samples using spectrograms,3.0,67.0,4.0,201.0,1.0,2.8,133.6,86
Style Transfer,14.0,style transfer via texture synthesis,5.0,201.0,1.0,164.0,3.0,2.8,133.8,87
Style Transfer,99.0,formality style transfer with hybrid textual annotations,4.0,201.0,1.0,85.0,4.0,2.8,135.60000000000002,88
Style Transfer,26.0,fast neural style transfer for motion data,5.0,201.0,1.0,189.0,3.0,2.8,144.9,89
Style Transfer,25.0,spectral style transfer for human motion between independent actions,5.0,201.0,1.0,191.0,3.0,2.8,145.2,90
Style Transfer,34.0,neural style transfer: a paradigm shift for image-based artistic rendering?,5.0,201.0,1.0,185.0,3.0,2.8,146.10000000000002,91
Style Transfer,201.0,semantic style transfer and turning two-bit doodles into fine artworks,1.0,100.0,4.0,163.0,3.0,2.8,149.2,92
Style Transfer,201.0,"dear sir or madam, may i introduce the gyafc dataset: corpus, benchmarks and metrics for formality style transfer",1.0,108.0,3.0,76.0,4.0,2.7,126.3,93
Style Transfer,62.0,domain-aware universal style transfer,4.0,126.0,3.0,201.0,1.0,2.7,129.3,94
Style Transfer,201.0,domain adaptive text style transfer,1.0,122.0,3.0,73.0,4.0,2.7,131.0,95
Style Transfer,44.0,consistent video style transfer via relaxation and regularization,4.0,171.0,3.0,201.0,1.0,2.7,141.9,96
Style Transfer,201.0,a closed-form solution to universal style transfer,1.0,161.0,3.0,75.0,4.0,2.7,147.2,97
Style Transfer,201.0,multimodal style transfer via graph cuts,1.0,152.0,3.0,90.0,4.0,2.7,148.1,98
Style Transfer,201.0,"style transfer for texts: retrain, report errors, compare with rewrites",1.0,165.0,3.0,87.0,4.0,2.7,152.4,99
Style Transfer,201.0,a content transformation block for image style transfer,1.0,200.0,3.0,81.0,4.0,2.7,164.60000000000002,100
Style Transfer,201.0,unpaired image-to-image translation using cycle-consistent adversarial networks,1.0,1.0,5.0,201.0,1.0,2.5999999999999996,121.0,101
Style Transfer,201.0,politeness transfer: a tag and generate approach,1.0,2.0,5.0,201.0,1.0,2.5999999999999996,121.39999999999999,102
Style Transfer,201.0,a neural algorithm of artistic style,1.0,3.0,5.0,201.0,1.0,2.5999999999999996,121.8,103
Style Transfer,201.0,"exploring the structure of a real-time, arbitrary neural artistic stylization network",1.0,4.0,5.0,201.0,1.0,2.5999999999999996,122.19999999999999,104
Style Transfer,201.0,instance normalization: the missing ingredient for fast stylization,1.0,7.0,5.0,201.0,1.0,2.5999999999999996,123.39999999999999,105
Style Transfer,201.0,deep feature consistent variational autoencoder,1.0,12.0,5.0,201.0,1.0,2.5999999999999996,125.39999999999999,106
Style Transfer,201.0,mosaic: finding artistic connections across culture with conditional image retrieval,1.0,13.0,5.0,201.0,1.0,2.5999999999999996,125.8,107
Style Transfer,201.0,methods for detoxification of texts for the russian language,1.0,17.0,5.0,201.0,1.0,2.5999999999999996,127.39999999999999,108
Style Transfer,201.0,text style transfer: a review and experimental evaluation,1.0,19.0,5.0,201.0,1.0,2.5999999999999996,128.2,109
Style Transfer,201.0,texture networks: feed-forward synthesis of textures and stylized images,1.0,20.0,5.0,201.0,1.0,2.5999999999999996,128.6,110
Style Transfer,201.0,stylized neural painting,1.0,22.0,5.0,201.0,1.0,2.5999999999999996,129.39999999999998,111
Style Transfer,201.0,stylegan2 distillation for feed-forward image manipulation,1.0,24.0,5.0,201.0,1.0,2.5999999999999996,130.2,112
Style Transfer,201.0,multi-style generative network for real-time transfer,1.0,26.0,5.0,201.0,1.0,2.5999999999999996,131.0,113
Style Transfer,201.0,flowtron: an autoregressive flow-based generative network for text-to-speech synthesis,1.0,27.0,5.0,201.0,1.0,2.5999999999999996,131.39999999999998,114
Style Transfer,201.0,"mellotron: multispeaker expressive voice synthesis by conditioning on rhythm, pitch and global style tokens",1.0,29.0,5.0,201.0,1.0,2.5999999999999996,132.2,115
Style Transfer,201.0,unsupervised speech decomposition via triple information bottleneck,1.0,31.0,5.0,201.0,1.0,2.5999999999999996,133.0,116
Style Transfer,201.0,high-resolution daytime translation without domain labels,1.0,34.0,5.0,201.0,1.0,2.5999999999999996,134.2,117
Style Transfer,201.0,psgan++: robust detail-preserving makeup transfer and removal,1.0,38.0,5.0,201.0,1.0,2.5999999999999996,135.8,118
Style Transfer,201.0,training batchnorm and only batchnorm: on the expressive power of random features in cnns,1.0,39.0,5.0,201.0,1.0,2.5999999999999996,136.2,119
Style Transfer,51.0,image neural style transfer with global and local optimization fusion,4.0,201.0,1.0,105.0,3.0,2.5,127.2,120
Style Transfer,101.0,rd-gan: few/zero-shot chinese character style transfer via radical decomposition and rendering,3.0,201.0,1.0,62.0,4.0,2.5,129.3,121
Style Transfer,64.0,understanding generalized whitening and coloring transform for universal style transfer,4.0,201.0,1.0,108.0,3.0,2.5,132.0,122
Style Transfer,77.0,adjustable real-time style transfer,4.0,201.0,1.0,111.0,3.0,2.5,136.8,123
Style Transfer,68.0,cyclegan for style transfer in x-ray angiography,4.0,201.0,1.0,122.0,3.0,2.5,137.4,124
Style Transfer,86.0,adjustable real-time style transfer,4.0,201.0,1.0,111.0,3.0,2.5,139.5,125
Style Transfer,55.0,example-based turbulence style transfer,4.0,201.0,1.0,148.0,3.0,2.5,141.3,126
Style Transfer,145.0,a unified framework for generalizable style transfer: style and content separation,3.0,201.0,1.0,64.0,4.0,2.5,143.1,127
Style Transfer,90.0,advanced deep learning techniques for image style transfer: a survey,4.0,201.0,1.0,120.0,3.0,2.5,143.4,128
Style Transfer,53.0,generative adversarial style transfer networks for face aging,4.0,201.0,1.0,158.0,3.0,2.5,143.70000000000002,129
Style Transfer,128.0,interactive text-to-speech via semi-supervised style transfer learning,3.0,201.0,1.0,84.0,4.0,2.5,144.0,130
Style Transfer,69.0,neural stain-style transfer learning using gan for histopathological images,4.0,201.0,1.0,183.0,3.0,2.5,156.0,131
Style Transfer,67.0,bringing impressionism to life with neural style transfer in come swim,4.0,201.0,1.0,197.0,3.0,2.5,159.6,132
Style Transfer,177.0,towards metamerism via foveated style transfer,3.0,201.0,1.0,96.0,4.0,2.5,162.3,133
Style Transfer,92.0,style transfer generative adversarial networks: learning to play chess differently,4.0,201.0,1.0,194.0,3.0,2.5,166.2,134
Style Transfer,201.0,multiple-attribute text style transfer,1.0,119.0,3.0,139.0,3.0,2.4000000000000004,149.6,135
Style Transfer,201.0,face sketch synthesis with style transfer using pyramid column feature,1.0,134.0,3.0,155.0,3.0,2.4000000000000004,160.4,136
Style Transfer,201.0,photorealistic style transfer with screened poisson equation,1.0,136.0,3.0,187.0,3.0,2.4000000000000004,170.8,137
Style Transfer,201.0,evaluating prose style transfer with the bible,1.0,176.0,3.0,153.0,3.0,2.4000000000000004,176.6,138
Style Transfer,201.0,singing style transfer using cycle-consistent boundary equilibrium generative adversarial networks,1.0,186.0,3.0,174.0,3.0,2.4000000000000004,186.89999999999998,139
Style Transfer,201.0,adversarially regularized autoencoders,1.0,41.0,4.0,201.0,1.0,2.2,137.0,140
Style Transfer,201.0,paint transformer: feed forward neural painting with stroke prediction,1.0,42.0,4.0,201.0,1.0,2.2,137.39999999999998,141
Style Transfer,201.0,comixify: transform video into a comics,1.0,46.0,4.0,201.0,1.0,2.2,139.0,142
Style Transfer,201.0,neural architecture search using deep neural networks and monte carlo tree search,1.0,47.0,4.0,201.0,1.0,2.2,139.39999999999998,143
Style Transfer,201.0,learning blind video temporal consistency,1.0,49.0,4.0,201.0,1.0,2.2,140.2,144
Style Transfer,201.0,precomputed real-time texture synthesis with markovian generative adversarial networks,1.0,50.0,4.0,201.0,1.0,2.2,140.6,145
Style Transfer,201.0,fast image processing with fully-convolutional networks,1.0,51.0,4.0,201.0,1.0,2.2,141.0,146
Style Transfer,201.0,progressive semantic-aware style transformation for blind face restoration,1.0,52.0,4.0,201.0,1.0,2.2,141.39999999999998,147
Style Transfer,201.0,blind video temporal consistency via deep video prior,1.0,54.0,4.0,201.0,1.0,2.2,142.2,148
Style Transfer,201.0,symbolic music genre transfer with cyclegan,1.0,55.0,4.0,201.0,1.0,2.2,142.6,149
Style Transfer,201.0,expertise style transfer: a new task towards better communication between experts and laymen,1.0,201.0,1.0,7.0,5.0,2.2,142.79999999999998,150
Style Transfer,201.0,image2stylegan: how to embed images into the stylegan latent space?,1.0,58.0,4.0,201.0,1.0,2.2,143.8,151
Style Transfer,201.0,lane detection in low-light conditions using an efficient data enhancement: light conditions style transfer,1.0,201.0,1.0,11.0,5.0,2.2,144.0,152
Style Transfer,201.0,two-stream convolutional networks for dynamic texture synthesis,1.0,59.0,4.0,201.0,1.0,2.2,144.2,153
